Id;Name;ParentId;Depth;Classification;Jurisdiction
27939;Hilda-Gymnasium (Pforzheim);;0;Gymnasium;Baden-Württemberg
41259;Hilda-Heinemann-Schule (Bochum);;0;Schule;Nordrhein-Westfalen
31978;Hilda-Heinemann-Schule Hommertshausen (Dautphetal);;0;Schule;Hessen
41451;Hilda-Heinemann-Schule (Moers);;0;Schule;Nordrhein-Westfalen
39938;Hilda-Heinemann-Schule (Remscheid);;0;Schule;Nordrhein-Westfalen
37249;Hildburgschule Integrierte Gesamtschule Rinteln (Rinteln);;0;Schule;Niedersachsen
46261;Hildebrand-Gymnasium (Hansestadt Stendal);;0;Gymnasium;Sachsen-Anhalt
42124;Hilde-Domin-Schule (Köln);;0;Schule;Nordrhein-Westfalen
40873;Hildegardis-Schule, Europaschule in NRW (Bochum);;0;Schule;Nordrhein-Westfalen
40899;Hildegardis-Schule Hagen (Hagen);;0;Schule;Nordrhein-Westfalen
41137;Hildegardisschule (Münster);;0;Schule;Nordrhein-Westfalen
43208;Hildegardisschule - Private BBS des Instituts St. Mariae (55411 Bingen am Rhein);;0;Schule;Rheinland-Pfalz
31097;Hildegardisschule (Rüdesheim am Rhein);;0;Schule;Hessen
37056;Hildegard-von-Bingen-Gymnasium Twistringen (Twistringen);;0;Gymnasium;Niedersachsen
40652;Hildegard-von-Bingen-Schule (Köln);;0;Schule;Nordrhein-Westfalen
43175;Hildegard-von-Bingen-Schule Priv.FS für Sozialwesen - BBS (56068 Koblenz);;0;Schule;Rheinland-Pfalz
18888;Hildegard-Wegscheider-Gymnasium (Berlin);;0;Gymnasium;Berlin
43228;Hilgard-Grundschule (66482 Zweibrücken);;0;Grundschule;Rheinland-Pfalz
38662;Hilgenbergschule (Stadtlohn);;0;Schule;Nordrhein-Westfalen
29347;Hillerschule Grundschule Bietigheim (Bietigheim-Bissingen);;0;Grundschule;Baden-Württemberg
27275;Hillerschule Grund-, Werk- und Realschule (Steinheim am Albuch);;0;Schule;Baden-Württemberg
29572;Hiltenburgschule Grundschule (Bad Ditzenbach);;0;Grundschule;Baden-Württemberg
35490;Hinnerk Haidjer Schule Förderschule Schwerpunkt Lernen (Südbrookmerland);;0;Förderschule;Niedersachsen
36849;Hinrich-Wilhelm-Kopf-Schule Grundschule (Neuenkirchen);;0;Grundschule;Niedersachsen
36720;Hinrich-Wolff-Grundschule (Bergen);;0;Grundschule;Niedersachsen
37622;Hinsbeckschule (Essen);;0;Schule;Nordrhein-Westfalen
37577;Hinseler Schule (Essen);;0;Schule;Nordrhein-Westfalen
31246;Hinterlandschule (Steffenberg);;0;Schule;Hessen
47008;Hiort-Lorenzen-Skolen (Schleswig);;0;Schule;Schleswig-Holstein
33016;Hippokratesschule GmbH (Kassel);;0;Schule;Hessen
31300;Hirschbachschule (Reinheim);;0;Schule;Hessen
32729;Hirschbergschule (Großalmerode);;0;Schule;Hessen
26982;Hirschbühlschule Grundschule (Titisee-Neustadt);;0;Grundschule;Baden-Württemberg
51436;Hirschfeld (Sachsen);;0;Gemeindeverwaltung;Sachsen
51412;Hirschfeld (Thüringen);;0;Gemeindeverwaltung;Thüringen
37718;Hirschkampschule (Oberhausen);;0;Schule;Nordrhein-Westfalen
14395;HIS Hochschul-Informations-System eG;;0;Hochschule;Bund
16059;Historische Archive;;0;;Europäische Union
49838;Historisches Archiv Köln;;0;Archiv;Nordrhein-Westfalen
50849;Historisches Museum Frankfurt;;0;Museum und Ausstellungen;Hessen
40763;Hittorf Schule (Recklinghausen);;0;Schule;Nordrhein-Westfalen
16884;HMKW Hochschule für Medien, Kommunikation und Wirtschaft;;0;Hochschule;Berlin
5534;Hochbau - Oberthal;;0;Hochbau;Saarland
5746;Hochbau/ Tiefbau/ Technik - Wadern;;0;Hochbau;Saarland
49808;Hochbau- und Liegenschaftsamt Main-Taunus-Kreis;;0;Liegenschaftsamt;Hessen
51473;Hochdorf;;0;Gemeindeverwaltung;Baden-Württemberg
32655;Hochlandschule Gilserberg (Gilserberg);;0;Schule;Hessen
26679;Hochrhein-Gymnasium Waldshut (Waldshut-Tiengen);;0;Gymnasium;Baden-Württemberg
28559;Hochrheinschule in Gailingen Grund- und Werkrealschule (Gailingen am Hochrhein);;0;Schule;Baden-Württemberg
18012;Hochsauerlandkreis Ausländerbehörde;;0;Ausländerbehörde;Nordrhein-Westfalen
14860;Hochsauerlandkreis - Gesundheitsamt Fachdienst 37;;0;Gesundheitsamt;Nordrhein-Westfalen
15561;Hochsauerlandkreis - Veterinär- und Lebensmittelüberwachungsamt;;0;;Nordrhein-Westfalen
14612;Hochschulbibliothek Aalen;;0;Hochschulbibliothek;Baden-Württemberg
14582;Hochschulbibliothek der Hochschule Bochum;;0;Hochschulbibliothek;Nordrhein-Westfalen
14526;Hochschulbibliothek der Hochschule Heilbronn;;0;Hochschulbibliothek;Baden-Württemberg
14532;Hochschulbibliothek der Hochschule Niederrhein;;0;Hochschulbibliothek;Nordrhein-Westfalen
14573;Hochschulbibliothek der HTWG Konstanz;;0;Hochschulbibliothek;Baden-Württemberg
14466;Hochschulbibliothek der Technischen Hochschule Nürnberg Georg Simon Ohm;;0;Hochschulbibliothek;Bayern
14568;Hochschulbibliothek Esslingen;;0;Hochschulbibliothek;Baden-Württemberg
14611;Hochschulbibliothek Frankfurt University of Applied Sciences;;0;Hochschulbibliothek;Hessen
14549;Hochschulbibliothek Reutlingen;;0;Hochschulbibliothek;Baden-Württemberg
14547;Hochschulbibliothek Rosenheim;;0;Hochschulbibliothek;Bayern
52140;Hochschulbibliothekszentrum des Landes Nordrhein-Westfalen;;0;Bibliothek;Nordrhein-Westfalen
14593;Hochschulbibliothek Weingarten;;0;Hochschulbibliothek;Baden-Württemberg
16901;hochschule 21;;0;Hochschule;Niedersachsen
8795;Hochschule Aalen;;0;Fachhochschule;Baden-Württemberg
16820;Hochschule Albstadt-Sigmaringen;;0;Hochschule;Baden-Württemberg
14615;Hochschule Albstadt-Sigmaringen. Bibliothek Sigmaringen;;0;Hochschulbibliothek;Baden-Württemberg
16798;Hochschule Anhalt;;0;Hochschule;Sachsen-Anhalt
7751;Hochschule Anhalt - Anhalt University of Applied Sciences;;0;Hochschule;Sachsen-Anhalt
14633;Hochschule Anhalt, Hochschulbibliothek;;0;Hochschulbibliothek;Sachsen-Anhalt
16829;Hochschule Ansbach (HAH);;0;Hochschule;Bayern
14654;Hochschule Ansbach. Hochschulbibliothek;;0;Hochschulbibliothek;Bayern
14620;Hochschule Aschaffenburg.Hochschulbibliothek;;0;Hochschulbibliothek;Bayern
16764;Hochschule Augsburg;;0;Hochschule;Bayern
14515;Hochschule Augsburg Bibliothek;;0;Hochschulbibliothek;Bayern
8796;Hochschule Biberach;;0;Fachhochschule;Baden-Württemberg
14518;Hochschule Biberach. Bibliothek;;0;Hochschulbibliothek;Baden-Württemberg
7716;Hochschule Bochum - Bochum University of Applied Sciences;;0;Hochschule;Nordrhein-Westfalen
14652;Hochschule Bonn-Rhein-Sieg, Hochschul- und Kreisbibliothek Bonn-Rhein-Sieg;;0;Hochschulbibliothek;Nordrhein-Westfalen
7719;Hochschule Bonn-Rhein-Sieg, University of Applied Sciences;;0;Hochschule;Nordrhein-Westfalen
14387;Hochschule Bremen;;0;Fachhochschule;Bremen
6641;Hochschule Bremerhaven;;0;Fachhochschule;Bremen
16523;Hochschule Darmstadt;;0;Hochschule;Hessen
18279;Hochschule der Bayerischen Wirtschaft (HDBW);;0;Hochschule;Bayern
17007;Hochschule der bildenden Künste Essen;;0;Hochschule;Nordrhein-Westfalen
5971;Hochschule der Bildenden Künste Saar;;0;Kunsthochschule;Saarland
7688;Hochschule der Bundesagentur für Arbeit;88;0;Hochschule für öffentliche Verwaltung;Bund
16963;Hochschule der Deutschen Bundesbank;;0;Hochschule;Bund
18167;Hochschule der Deutschen Gesetzlichen Unfallversicherung (HGU) (Bad Hersfeld);;0;Hochschule;Hessen
14616;Hochschule der Medien - Bibliothek;;0;Hochschulbibliothek;Baden-Württemberg
8797;Hochschule der Medien Stuttgart;;0;Hochschule für Medien;Baden-Württemberg
4631;Hochschule der Polizei Rheinland-Pfalz;;0;Polizei;Rheinland-Pfalz
14649;Hochschule der Sächsischen Polizei (FH);;0;Polizei-Führungsakademie;Sachsen
16922;Hochschule der Sparkassen-Finanzgruppe;;0;Hochschule;Nordrhein-Westfalen
17198;Hochschule der Wirtschaft für Management;;0;Hochschule;Baden-Württemberg
15653;Hochschule des Bundes für öffentliche Verwaltung;87;1;Hochschule;Bund
7724;Hochschule Düsseldorf;;0;Hochschule;Nordrhein-Westfalen
14567;Hochschule Düsseldorf / University of Applied Sciences. Hochschulbibliothek;;0;Hochschulbibliothek;Nordrhein-Westfalen
16804;Hochschule Emden/Leer;;0;Hochschule;Niedersachsen
33406;Hochschule Emden/Leer Fachbereich Seefahrt Leer mit Fachschulbildungsgängen (Leer (Ostfriesland));;0;Schule;Niedersachsen
14597;Hochschule Emden/Leer, Hochschulbibliothek;;0;Hochschulbibliothek;Niedersachsen
8798;Hochschule Esslingen - Technik und Sozialwesen;;0;Fachhochschule;Baden-Württemberg
7756;Hochschule Flensburg;;0;Hochschule;Schleswig-Holstein
16767;Hochschule Fresenius;;0;Hochschule;Hessen
32946;Hochschule Fresenius Berufsfachschule für Logopädie (Frankfurt am Main);;0;Schule;Hessen
17213;Hochschule Fresenius Heidelberg;;0;Hochschule;Baden-Württemberg
34606;Hochschule Fresenius (Idstein);;0;Schule;Hessen
16571;Hochschule Fulda;;0;Hochschule;Hessen
16994;Hochschule für angewandte Pädagogik;;0;Hochschule;Berlin
16831;Hochschule für angewandtes Management (Ismaning);;0;Hochschule;Bayern
18275;Hochschule für Angewandte Sprachen München;;0;Hochschule;Bayern
16816;Hochschule für angewandte Wissenschaften Coburg;;0;Hochschule;Bayern
14522;Hochschule für Angewandte Wissenschaften Coburg. Bibliothek;;0;Hochschulbibliothek;Bayern
16871;Hochschule für Angewandte Wissenschaften Europa - Iserlohn, Berlin, Hamburg;;0;Hochschule;Nordrhein-Westfalen
4001;Hochschule für Angewandte Wissenschaften Hamburg;;0;Hochschule;Hamburg
14551;Hochschule für Angewandte Wissenschaften Hamburg Hochschulinformations- und Bibliotheksservice (HIBS);;0;Hochschulbibliothek;Hamburg
14619;Hochschule für Angewandte Wissenschaften - Hochschulbibliothek Hof;;0;Hochschulbibliothek;Bayern
16762;Hochschule für angewandte Wissenschaften Kempten;;0;Hochschule;Bayern
7758;Hochschule für Angewandte Wissenschaften Kiel;;0;Fachhochschule;Schleswig-Holstein
14579;Hochschule für angewandte Wissenschaften Neu-Ulm / University of Applied Sciences;;0;Hochschule;Bayern
16570;Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt;;0;Hochschule;Bayern
14543;Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt (FHWS). Bibliothek.;;0;Hochschulbibliothek;Bayern
16775;Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen;;0;Hochschule;Niedersachsen
16902;Hochschule für Bildende Künste Braunschweig;;0;Hochschule;Niedersachsen
14519;Hochschule für Bildende Künste Braunschweig. Bibliothek;;0;Hochschulbibliothek;Niedersachsen
10832;Hochschule für Bildende Künste Dresden;;0;Kunsthochschule;Sachsen
18282;Hochschule für evangelische Kirchenmusik Bayreuth (HEKM);;0;Hochschule;Bayern
18274;Hochschule für Fernsehen und Film München;;0;Hochschule;Bayern
16962;Hochschule für Finanzen Rheinland-Pfalz;;0;Hochschule;Rheinland-Pfalz
14610;Hochschule für Finanzen Rheinland-Pfalz. Bibliothek;;0;Hochschulbibliothek;Rheinland-Pfalz
8799;Hochschule für Forstwirtschaft Rottenburg;;0;Fachhochschule;Baden-Württemberg
14614;Hochschule für Forstwirtschaft Rottenburg - Bibliothek;;0;Hochschulbibliothek;Baden-Württemberg
16965;Hochschule für Gesellschaftsgestaltung;;0;Hochschule;Rheinland-Pfalz
18161;Hochschule für Gestaltung Offenbach am Main;;0;Hochschule;Hessen
8800;Hochschule für Gestaltung Schwäbisch Gmünd;;0;Fachhochschule;Baden-Württemberg
7717;Hochschule für Gesundheit - University of Applied Sciences;;0;Hochschule;Nordrhein-Westfalen
10833;Hochschule für Grafik und Buchkunst Leipzig;;0;Kunsthochschule;Sachsen
14623;Hochschule für Grafik und Buchkunst Leipzig Bibliothek;;0;Hochschulbibliothek;Sachsen
8801;Hochschule für Jüdische Studien Heidelberg (Stiftung des öffentlichen Rechts);;0;Hochschule;Baden-Württemberg
18281;Hochschule für Katholische Kirchenmusik und Musikpädagogik Regensburg;;0;Hochschule;Bayern
18321;Hochschule für Kirchenmusik der Evangelischen Kirche von Westfalen (Herford);;0;Hochschule;Nordrhein-Westfalen
17210;Hochschule für Kirchenmusik Heidelberg;;0;Hochschule;Baden-Württemberg
17215;Hochschule für Kommunikation und Gestaltung;;0;Hochschule;Baden-Württemberg
17203;Hochschule für Kunst, Design und Populäre Musik Freiburg;;0;Hochschule;Baden-Württemberg
6764;Hochschule für Künste Bremen;;0;Kunsthochschule;Bremen
18303;Hochschule für Künste im Sozialen Ottersberg;;0;Hochschule;Niedersachsen
10834;Hochschule für Musik -Carl Maria von Weber - Dresden;;0;Musikhochschule;Sachsen
14622;Hochschule für Musik Carl Maria von Weber. Hochschulbibliothek;;0;Hochschulbibliothek;Sachsen
7721;Hochschule für Musik Detmold;;0;Musikhochschule;Nordrhein-Westfalen
14523;Hochschule für Musik Detmold. Bibliothek;;0;Hochschulbibliothek;Nordrhein-Westfalen
14638;Hochschule für Musik Franz Liszt. Hochschulbibliothek;;0;Hochschulbibliothek;Thüringen
7769;Hochschule für Musik Franz Liszt Weimar;;0;Musikhochschule;Thüringen
14581;Hochschule für Musik Freiburg Bibliothek;;0;Hochschulbibliothek;Baden-Württemberg
3868;"Hochschule für Musik ""Hanns Eisler""";;0;Musikhochschule;Berlin
18273;Hochschule für Musik Nürnberg;;0;Hochschule;Bayern
5972;Hochschule für Musik Saar;;0;Musikhochschule;Saarland
16899;Hochschule für Musik, Theater und Medien Hannover;;0;Hochschule;Niedersachsen
16897;Hochschule für Musik und Darstellende Kunst Frankfurt am Main;;0;Hochschule;Hessen
14569;Hochschule für Musik und Darstellende Kunst Frankfurt am Main Bibliothek;;0;Hochschulbibliothek;Hessen
7732;Hochschule für Musik und Tanz Köln;;0;Musikhochschule;Nordrhein-Westfalen
14590;Hochschule für Musik und Tanz Köln - Bibliothek -;;0;Hochschulbibliothek;Nordrhein-Westfalen
14624;Hochschule für Musik und Theater Felix Mendelssohn Bartholdy. Bibliothek;;0;Hochschulbibliothek;Sachsen
10835;Hochschule für Musik und Theater -Felix Mendelssohn Bartholdy - Leipzig;;0;Musikhochschule;Sachsen
14570;Hochschule für Musik und Theater Hamburg Bibliothek;;0;Hochschulbibliothek;Hamburg
16883;Hochschule für Musik und Theater München;;0;Hochschule;Bayern
14571;Hochschule für Musik und Theater München. Bibliothek;;0;Hochschulbibliothek;Bayern
7710;Hochschule für Musik und Theater Rostock;;0;Musikhochschule;Mecklenburg-Vorpommern
14655;Hochschule für Musik und Theater Rostock. Bibliothek;;0;Hochschulbibliothek;Mecklenburg-Vorpommern
18225;Hochschule für Musik Würzburg;;0;Hochschule;Bayern
14542;Hochschule für Musik Würzburg Bibliothek;;0;Hochschulbibliothek;Bayern
7703;Hochschule für Nachhaltige Entwicklung Eberswalde (FH);;0;Hochschule;Brandenburg
14628;Hochschule für nachhaltige Entwicklung Eberswalde / Hochschulbibliothek;;0;Hochschulbibliothek;Brandenburg
6777;Hochschule für Öffentliche Verwaltung Bremen;;0;Hochschule für öffentliche Verwaltung;Bremen
8802;Hochschule für öffentliche Verwaltung Kehl;;0;Hochschule für öffentliche Verwaltung;Baden-Württemberg
16923;Hochschule für öffentliche Verwaltung Rheinland-Pfalz;;0;Hochschule;Rheinland-Pfalz
14613;Hochschule für öffentliche Verwaltung und Finanzen. Bibliothek;;0;Hochschulbibliothek;Baden-Württemberg
8803;Hochschule für öffentliche Verwaltung und Finanzen Ludwigsburg;;0;Hochschule für öffentliche Verwaltung;Baden-Württemberg
44400;Hochschule für öffentliche Verwaltung und Rechtspflege Meißen (FH) , Fortbildungszentrum des Freistaates Sachsen (Meißen);;0;Schule;Sachsen
18276;Hochschule für Philosophie München;;0;Hochschule;Bayern
18226;Hochschule für Politik München;;0;Hochschule;Bayern
16926;Hochschule für Polizei Baden-Württemberg;;0;Hochschule;Baden-Württemberg
14608;Hochschule für Polizei baden-wurttemberg Bibliothek;;0;Hochschulbibliothek;Baden-Württemberg
2595;Hochschule für Polizei und öffentliche Verwaltung Nordrhein-Westfalen;;0;Hochschule für öffentliche Verwaltung;Nordrhein-Westfalen
8804;Hochschule für Polizei Villingen-Schwenningen;;0;Polizei;Baden-Württemberg
3869;"Hochschule für Schauspielkunst ""Ernst Busch""";;0;Hochschule;Berlin
8805;Hochschule für Technik Stuttgart;;0;Technische Hochschule;Baden-Württemberg
14541;Hochschule für Technik Stuttgart - Bibliothek;;0;Hochschulbibliothek;Baden-Württemberg
3870;Hochschule für Technik und Wirtschaft Berlin;;0;Fachhochschule;Berlin
14621;Hochschule für Technik und Wirtschaft Berlin. Bibliothek;;0;Hochschulbibliothek;Berlin
14548;Hochschule für Technik und Wirtschaft des Saarlandes / Bibliothek;;0;Hochschulbibliothek;Saarland
5973;Hochschule für Technik und Wirtschaft des Saarlandes (HTW);;0;Technische Hochschule;Saarland
14629;Hochschule für Technik und Wirtschaft Dresden Bibliothek;;0;Hochschulbibliothek;Sachsen
10836;Hochschule für Technik und Wirtschaft Dresden (FH);;0;Technische Hochschule;Sachsen
16761;Hochschule für Technik, Wirtschaft und Kultur Leipzig;;0;Hochschule;Sachsen
14625;Hochschule für Technik, Wirtschaft und Kultur Leipzig Hochschulbibliothek;;0;Hochschulbibliothek;Sachsen
17002;Hochschule für Telekommunikation Leipzig;;0;Hochschule;Sachsen
15633;Hochschule Furtwangen;;0;Hochschule;Baden-Württemberg
14521;Hochschule Furtwangen University HFU;;0;Hochschulbibliothek;Baden-Württemberg
16791;Hochschule für Wirtschaft, Technik und Kultur Berlin;;0;Hochschule;Berlin
3871;Hochschule für Wirtschaft und Recht Berlin;;0;Fachhochschule;Berlin
16805;Hochschule für Wirtschaft und Umwelt Nürtingen-Geislingen;;0;Hochschule;Baden-Württemberg
14578;Hochschule f. Wirtschaft und Recht Berlin Campus Lichtenberg;;0;Hochschulbibliothek;Berlin
14577;Hochschule f. Wirtschaft und Recht Berlin Campus Schöneberg;;0;Hochschulbibliothek;Berlin
16895;Hochschule Geisenheim;;0;Hochschule;Hessen
7730;Hochschule Hamm-Lippstadt;;0;Fachhochschule;Nordrhein-Westfalen
16562;Hochschule Hannover;;0;Hochschule;Niedersachsen
7427;Hochschule Harz;;0;Fachhochschule;Sachsen-Anhalt
8807;Hochschule Heilbronn, Campus Künzelsau - Reinhold-Würth-Hochschule;;0;Hochschule;Baden-Württemberg
8806;Hochschule Heilbronn - Hochschule für Technik, Wirtschaft und Informatik;;0;Technische Hochschule;Baden-Württemberg
16830;Hochschule Hof;;0;Hochschule;Bayern
14537;Hochschule Kaiserslautern. Hochschulbibliothek;;0;Hochschulbibliothek;Rheinland-Pfalz
7747;Hochschule Kaiserslautern (University of Applied Sciences);;0;Fachhochschule;Rheinland-Pfalz
8808;Hochschule Karlsruhe - Technik und Wirtschaft;;0;Technische Hochschule;Baden-Württemberg
14604;Hochschule Kempten. Hochschulbibliothek;;0;Hochschulbibliothek;Bayern
7748;Hochschule Koblenz;;0;Fachhochschule;Rheinland-Pfalz
14535;Hochschule Koblenz RheinMoselCampus;;0;Hochschulbibliothek;Rheinland-Pfalz
8809;Hochschule Konstanz - Hochschule für Technik, Wirtschaft und Gestaltung;;0;Technische Hochschule;Baden-Württemberg
16773;Hochschule Landshut;;0;Hochschule;Bayern
14555;Hochschule Landshut. Bibliothek;;0;Hochschulbibliothek;Bayern
4560;Hochschule Ludwigshafen am Rhein;;0;Fachhochschule;Rheinland-Pfalz
14600;Hochschule Ludwigshafen am Rhein. Hochschulbibliothek;;0;Hochschulbibliothek;Rheinland-Pfalz
16867;Hochschule Macromedia;;0;Hochschule;Baden-Württemberg
7671;Hochschule Magdeburg-Stendal;;0;Fachhochschule;Sachsen-Anhalt
4453;Hochschule Mainz;;0;Hochschule;Rheinland-Pfalz
7749;Hochschule Mainz;;0;Fachhochschule;Rheinland-Pfalz
8810;Hochschule Mannheim;;0;Fachhochschule;Baden-Württemberg
14528;Hochschule Mannheim Hochschulbibliothek;;0;Hochschulbibliothek;Baden-Württemberg
7755;Hochschule Merseburg;;0;Fachhochschule;Sachsen-Anhalt
14647;Hochschule Merseburg (FH). Hochschulbibliothek;;0;Hochschulbibliothek;Sachsen-Anhalt
10837;Hochschule Mittweida (FH);;0;Fachhochschule;Sachsen
14565;Hochschule München Zentralbibliothek;;0;Hochschulbibliothek;Bayern
14478;Hochschule Neubrandenburg. Hochschulbibliothek;;0;Hochschulbibliothek;Brandenburg
7709;Hochschule Neubrandenburg - University of Applied Sciences;;0;Fachhochschule;Mecklenburg-Vorpommern
7737;Hochschule Niederrhein;;0;Fachhochschule;Nordrhein-Westfalen
16795;Hochschule Nordhausen;;0;Hochschule;Thüringen
7768;Hochschule Nordhausen;;0;Fachhochschule;Thüringen
8811;Hochschule Offenburg;;0;Fachhochschule;Baden-Württemberg
14553;Hochschule Offenburg / University of Applied Sciences. Bibliothek;;0;Hochschulbibliothek;Baden-Württemberg
18289;Hochschule Osnabrück;;0;Hochschule;Niedersachsen
14550;Hochschule Osnabrück. Fakultäten Ingenieurwissenschaften und Informatik und Wirtschafts- und Sozialwissenschaften;;0;Hochschulbibliothek;Niedersachsen
7738;Hochschule Ostwestfalen-Lippe;;0;Fachhochschule;Nordrhein-Westfalen
14538;Hochschule Ostwestfalen-Lippe S(kim)- Hochschulbibliothek;;0;Hochschulbibliothek;Nordrhein-Westfalen
8812;Hochschule Pforzheim;;0;Fachhochschule;Baden-Württemberg
3635;Hochschule Polizei des Landes Brandenburg;3736;0;Hochschule für öffentliche Verwaltung;Brandenburg
8813;Hochschule Ravensburg-Weingarten;;0;Fachhochschule;Baden-Württemberg
8814;Hochschule Reutlingen;;0;Fachhochschule;Baden-Württemberg
9935;Hochschule RheinMain;;0;Fachhochschule;Hessen
7740;Hochschule Rhein-Waal - University of Applied Sciences;;0;Fachhochschule;Nordrhein-Westfalen
7741;Hochschule Ruhr West;;0;Fachhochschule;Nordrhein-Westfalen
16794;Hochschule Schmalkalden;;0;Hochschule;Thüringen
14636;Hochschule Schmalkalden Cellarius Bibliothek;;0;Hochschulbibliothek;Thüringen
7711;Hochschule Stralsund;;0;Fachhochschule;Mecklenburg-Vorpommern
49919;Hochschule Trier;;0;Hochschule;Rheinland-Pfalz
14651;Hochschule Trier. Umwelt-Campus Birkenfeld. Bibliothek;;0;Hochschulbibliothek;Rheinland-Pfalz
14556;Hochschule Ulm Bibliothek;;0;Hochschulbibliothek;Baden-Württemberg
16760;Hochschule Weihenstephan-Triesdorf;;0;Hochschule;Bayern
14520;Hochschule Weihenstephan-Triesdorf. Abt. Weihenstephan Zentralbibliothek;;0;Hochschulbibliothek;Bayern
18304;Hochschule Weserbergland (Hameln);;0;Hochschule;Niedersachsen
14627;Hochschule Wismar Hochschulbibliothek;;0;Hochschulbibliothek;Mecklenburg-Vorpommern
7712;Hochschule Wismar - University of Applied Sciences: Technology, Business and Design;;0;Fachhochschule;Mecklenburg-Vorpommern
14540;Hochschule Worms. Hochschulbibliothek;;0;Hochschulbibliothek;Rheinland-Pfalz
7750;Hochschule Worms, University of Applied Sciences;;0;Fachhochschule;Rheinland-Pfalz
16807;Hochschule Zittau/Görlitz;;0;Hochschule;Sachsen
14639;Hochschule Zittau/Görlitz. Hochschulbibliothek;;0;Hochschulbibliothek;Sachsen
50453;Hochschul-Sozialwerk Wuppertal;;0;Studierendenwerk;Nordrhein-Westfalen
14596;Hochschul-und Landesbibliothek RheinMain;;0;Hochschulbibliothek;Hessen
49285;Hochschwarzwald Tourismus GmbH;;0;Tourismus;Baden-Württemberg
49373;Hochtaunus Kliniken gGmbH;;0;Krankenhaus;Hessen
16977;Hochtaunuskreis - Untere Bauaufsichtsbehörde;;0;Bauaufsicht;Hessen
32874;Hochtaunusschule (Oberursel);;0;Schule;Hessen
49801;Hochwassermeldezentrum Saarland;;0;Schutz;Saarland
39319;Hoechstener Schule (Dortmund);;0;Schule;Nordrhein-Westfalen
28702;Hofacker-Schule Grundschule (Freiburg im Breisgau);;0;Grundschule;Baden-Württemberg
27406;Hofäckerschule (Grundschule) (Sersheim);;0;Grundschule;Baden-Württemberg
31446;Hofburgschule Alten-Buseck (Buseck);;0;Schule;Hessen
43223;Hofenfels-Gymnasium (66482 Zweibrücken);;0;Gymnasium;Rheinland-Pfalz
26487;Hoffmannschule Privates sonderpädagogisches Bildungs- und Beratungszentrum emot. u. soziale Entwickl. (Wilhelmsdorf);;0;Schule;Baden-Württemberg
35295;Hoffmann-V.-Fallersl.-Realschule (Wolfsburg);;0;Schule;Niedersachsen
18788;Hoffmann-von-Fallersleben-Grundschule (Berlin);;0;Grundschule;Berlin
34874;Hoffmann-von-Fallersleben-Schule Grundschule (Hannover);;0;Grundschule;Niedersachsen
35128;Hoffmann-von-Fallersleben-Schule Gymnasium (Braunschweig);;0;Gymnasium;Niedersachsen
40329;Hoffmann-von-Fallersleben-Schule (Höxter);;0;Schule;Nordrhein-Westfalen
26538;Hofgarten-Grundschule (Welzheim);;0;Grundschule;Baden-Württemberg
27750;Hof-Grundschule Altenburg (Reutlingen);;0;Grundschule;Baden-Württemberg
51474;Hofstetten;;0;Gemeindeverwaltung;Baden-Württemberg
27878;Hohbergschule Plüderhausen Grund-, Werkreal-, Realschule (Plüderhausen);;0;Schule;Baden-Württemberg
27749;Hohbuch-Grundschule (Reutlingen);;0;Grundschule;Baden-Württemberg
31271;Hohebergschule Ober-Lais (Nidda);;0;Schule;Hessen
34749;Hoheellernschule - Grundschule mit Förderschulklasse Schwerpkt.Sprache (Leer (Ostfriesland));;0;Grundschule;Niedersachsen
39788;Hohe-Giethorst-Schule (Bocholt);;0;Schule;Nordrhein-Westfalen
34393;Hohe Landesschule (Hanau);;0;Landesschule;Hessen
27653;Hohenbergschule Grundschule Rottenburg (Rottenburg am Neckar);;0;Grundschule;Baden-Württemberg
29675;Hohenbergschule Werkrealschule (Albstadt);;0;Schule;Baden-Württemberg
27652;Hohenbergschule Werkrealschule (Rottenburg am Neckar);;0;Schule;Baden-Württemberg
29638;Hohenberg-Werkrealschule (Altensteig);;0;Schule;Baden-Württemberg
51475;Hohenfels;;0;Gemeindeverwaltung;Baden-Württemberg
10212;Hohenhameln;;0;Gemeindeverwaltung;Niedersachsen
28014;Hohenlohe-Gymnasium (Öhringen);;0;Gymnasium;Baden-Württemberg
27243;Hohenlupfenschule Grundschule Stühlingen (Stühlingen);;0;Grundschule;Baden-Württemberg
15720;Hohen Neuendorf;;0;Stadtverwaltung;Brandenburg
42555;Hohenstaufen-Gymnasium (67655 Kaiserslautern);;0;Gymnasium;Rheinland-Pfalz
29471;Hohenstaufen-Gymnasium (Bad Wimpfen);;0;Gymnasium;Baden-Württemberg
28998;Hohenstaufen-Gymnasium (Eberbach);;0;Gymnasium;Baden-Württemberg
28469;Hohenstaufen-Gymnasium (Göppingen);;0;Gymnasium;Baden-Württemberg
39110;Hohenstaufenschule (Minden);;0;Schule;Nordrhein-Westfalen
51476;Hohenstein;;0;Gemeindeverwaltung;Baden-Württemberg
14433;HOHENSTEINSCHULE Gingen an der Fils;;0;Schule;Baden-Württemberg
28490;Hohensteinschule Gingen Grundschule (Gingen an der Fils);;0;Grundschule;Baden-Württemberg
